# Source Data for Fig. 5, Quantum-Resistant Quantum Teleportation
# m=30, s=2, a=0.3, b=2.7, ||b1||=10, d_i=2, T_coh=20 s
# maximum at t* = 16.40 s with P_joint = 0.6450 (printed on the figure as 16 s and 0.645)
time_s,P_LWE,P_SWAP,P_joint
132.700000,0.9994436698,0.5006567894,0.5003782589
132.750000,0.9994442352,0.5006551494,0.5003769030
132.800000,0.9994447999,0.5006535136,0.5003755507
132.850000,0.9994453638,0.5006518819,0.5003742022
132.900000,0.9994459269,0.5006502542,0.5003728574
132.950000,0.9994464893,0.5006486306,0.5003715162
133.000000,0.9994470508,0.5006470111,0.5003701787
133.050000,0.9994476116,0.5006453955,0.5003688448
133.100000,0.9994481716,0.5006437841,0.5003675146
133.150000,0.9994487309,0.5006421766,0.5003661881
133.200000,0.9994492894,0.5006405732,0.5003648651
133.250000,0.9994498471,0.5006389738,0.5003635458
133.300000,0.9994504040,0.5006373783,0.5003622300
133.350000,0.9994509602,0.5006357869,0.5003609179
133.400000,0.9994515156,0.5006341994,0.5003596093
133.450000,0.9994520702,0.5006326159,0.5003583044
133.500000,0.9994526241,0.5006310363,0.5003570029
133.550000,0.9994531773,0.5006294607,0.5003557051
133.600000,0.9994537296,0.5006278890,0.5003544108
133.650000,0.9994542812,0.5006263212,0.5003531200
133.700000,0.9994548321,0.5006247574,0.5003518328
133.750000,0.9994553822,0.5006231974,0.5003505491
133.800000,0.9994559315,0.5006216414,0.5003492689
133.850000,0.9994564801,0.5006200892,0.5003479922
133.900000,0.9994570279,0.5006185409,0.5003467191
133.950000,0.9994575750,0.5006169965,0.5003454494
134.000000,0.9994581214,0.5006154560,0.5003441831
134.050000,0.9994586669,0.5006139192,0.5003429204
134.100000,0.9994592118,0.5006123864,0.5003416611
134.150000,0.9994597559,0.5006108573,0.5003404052
134.200000,0.9994602992,0.5006093321,0.5003391528
134.250000,0.9994608418,0.5006078106,0.5003379039
134.300000,0.9994613837,0.5006062930,0.5003366583
134.350000,0.9994619248,0.5006047792,0.5003354162
134.400000,0.9994624652,0.5006032691,0.5003341774
134.450000,0.9994630049,0.5006017628,0.5003329421
134.500000,0.9994635438,0.5006002603,0.5003317102
134.550000,0.9994640820,0.5005987615,0.5003304816
134.600000,0.9994646194,0.5005972665,0.5003292564
134.650000,0.9994651561,0.5005957752,0.5003280346
134.700000,0.9994656921,0.5005942876,0.5003268161
134.750000,0.9994662274,0.5005928037,0.5003256010
134.800000,0.9994667619,0.5005913236,0.5003243892
134.850000,0.9994672957,0.5005898471,0.5003231808
134.900000,0.9994678288,0.5005883743,0.5003219756
134.950000,0.9994683611,0.5005869052,0.5003207738
135.000000,0.9994688928,0.5005854398,0.5003195753
135.050000,0.9994694237,0.5005839780,0.5003183800
135.100000,0.9994699538,0.5005825199,0.5003171881
135.150000,0.9994704833,0.5005810654,0.5003159994
135.200000,0.9994710120,0.5005796146,0.5003148140
135.250000,0.9994715401,0.5005781674,0.5003136319
135.300000,0.9994720674,0.5005767237,0.5003124530
135.350000,0.9994725940,0.5005752837,0.5003112773
135.400000,0.9994731198,0.5005738473,0.5003101049
135.450000,0.9994736450,0.5005724145,0.5003089357
135.500000,0.9994741695,0.5005709852,0.5003077697
135.550000,0.9994746932,0.5005695596,0.5003066070
135.600000,0.9994752162,0.5005681374,0.5003054474
135.650000,0.9994757386,0.5005667189,0.5003042911
135.700000,0.9994762602,0.5005653039,0.5003031379
135.750000,0.9994767811,0.5005638924,0.5003019879
135.800000,0.9994773013,0.5005624844,0.5003008410
135.850000,0.9994778208,0.5005610799,0.5002996974
135.900000,0.9994783396,0.5005596790,0.5002985568
135.950000,0.9994788578,0.5005582815,0.5002974195
136.000000,0.9994793752,0.5005568876,0.5002962852
136.050000,0.9994798919,0.5005554971,0.5002951541
136.100000,0.9994804079,0.5005541101,0.5002940261
136.150000,0.9994809232,0.5005527265,0.5002929012
136.200000,0.9994814378,0.5005513464,0.5002917795
136.250000,0.9994819518,0.5005499698,0.5002906608
136.300000,0.9994824650,0.5005485966,0.5002895452
136.350000,0.9994829775,0.5005472268,0.5002884327
136.400000,0.9994834894,0.5005458605,0.5002873232
136.450000,0.9994840006,0.5005444975,0.5002862168
136.500000,0.9994845111,0.5005431380,0.5002851135
136.550000,0.9994850209,0.5005417818,0.5002840132
136.600000,0.9994855300,0.5005404291,0.5002829160
136.650000,0.9994860384,0.5005390797,0.5002818218
136.700000,0.9994865461,0.5005377337,0.5002807306
136.750000,0.9994870532,0.5005363910,0.5002796425
136.800000,0.9994875596,0.5005350517,0.5002785573
136.850000,0.9994880653,0.5005337157,0.5002774752
136.900000,0.9994885703,0.5005323831,0.5002763960
136.950000,0.9994890746,0.5005310538,0.5002753198
137.000000,0.9994895783,0.5005297278,0.5002742466
137.050000,0.9994900813,0.5005284052,0.5002731764
137.100000,0.9994905836,0.5005270858,0.5002721091
137.150000,0.9994910853,0.5005257697,0.5002710448
137.200000,0.9994915863,0.5005244570,0.5002699835
137.250000,0.9994920866,0.5005231475,0.5002689250
137.300000,0.9994925862,0.5005218412,0.5002678695
137.350000,0.9994930852,0.5005205383,0.5002668170
137.400000,0.9994935835,0.5005192385,0.5002657673
137.450000,0.9994940811,0.5005179421,0.5002647206
137.500000,0.9994945781,0.5005166488,0.5002636767
137.550000,0.9994950744,0.5005153588,0.5002626358
137.600000,0.9994955701,0.5005140720,0.5002615977
137.650000,0.9994960650,0.5005127884,0.5002605626
137.700000,0.9994965594,0.5005115081,0.5002595303
137.750000,0.9994970530,0.5005102309,0.5002585008
137.800000,0.9994975461,0.5005089569,0.5002574742
137.850000,0.9994980384,0.5005076861,0.5002564505
137.900000,0.9994985301,0.5005064185,0.5002554296
137.950000,0.9994990211,0.5005051540,0.5002544115
138.000000,0.9994995115,0.5005038927,0.5002533963
138.050000,0.9995000013,0.5005026346,0.5002523839
138.100000,0.9995004904,0.5005013795,0.5002513743
138.150000,0.9995009788,0.5005001277,0.5002503675
138.200000,0.9995014666,0.5004988789,0.5002493635
138.250000,0.9995019537,0.5004976333,0.5002483623
138.300000,0.9995024402,0.5004963907,0.5002473639
138.350000,0.9995029261,0.5004951513,0.5002463682
138.400000,0.9995034113,0.5004939150,0.5002453753
138.450000,0.9995038958,0.5004926817,0.5002443852
138.500000,0.9995043797,0.5004914516,0.5002433979
138.550000,0.9995048630,0.5004902245,0.5002424132
138.600000,0.9995053456,0.5004890004,0.5002414314
138.650000,0.9995058276,0.5004877795,0.5002404522
138.700000,0.9995063090,0.5004865615,0.5002394758
138.750000,0.9995067897,0.5004853466,0.5002385021
138.800000,0.9995072698,0.5004841348,0.5002375312
138.850000,0.9995077492,0.5004829260,0.5002365629
138.900000,0.9995082281,0.5004817202,0.5002355973
138.950000,0.9995087062,0.5004805174,0.5002346344
139.000000,0.9995091838,0.5004793176,0.5002336742
139.050000,0.9995096607,0.5004781208,0.5002327167
139.100000,0.9995101370,0.5004769270,0.5002317618
139.150000,0.9995106127,0.5004757361,0.5002308097
139.200000,0.9995110877,0.5004745483,0.5002298601
139.250000,0.9995115621,0.5004733634,0.5002289132
139.300000,0.9995120359,0.5004721815,0.5002279690
139.350000,0.9995125090,0.5004710025,0.5002270274
139.400000,0.9995129816,0.5004698265,0.5002260884
139.450000,0.9995134535,0.5004686534,0.5002251521
139.500000,0.9995139248,0.5004674832,0.5002242183
139.550000,0.9995143954,0.5004663159,0.5002232872
139.600000,0.9995148655,0.5004651516,0.5002223587
139.650000,0.9995153349,0.5004639902,0.5002214327
139.700000,0.9995158037,0.5004628316,0.5002205094
139.750000,0.9995162719,0.5004616760,0.5002195886
139.800000,0.9995167395,0.5004605233,0.5002186705
139.850000,0.9995172065,0.5004593734,0.5002177548
139.900000,0.9995176728,0.5004582264,0.5002168418
139.950000,0.9995181385,0.5004570823,0.5002159313
140.000000,0.9995186037,0.5004559410,0.5002150233
140.050000,0.9995190682,0.5004548026,0.5002141179
140.100000,0.9995195321,0.5004536670,0.5002132150
140.150000,0.9995199954,0.5004525342,0.5002123147
140.200000,0.9995204581,0.5004514043,0.5002114169
140.250000,0.9995209202,0.5004502772,0.5002105216
140.300000,0.9995213817,0.5004491529,0.5002096288
140.350000,0.9995218426,0.5004480314,0.5002087385
140.400000,0.9995223028,0.5004469127,0.5002078507
140.450000,0.9995227625,0.5004457969,0.5002069654
140.500000,0.9995232216,0.5004446838,0.5002060825
140.550000,0.9995236801,0.5004435734,0.5002052022
140.600000,0.9995241379,0.5004424659,0.5002043243
140.650000,0.9995245952,0.5004413611,0.5002034489
140.700000,0.9995250519,0.5004402591,0.5002025759
140.750000,0.9995255080,0.5004391598,0.5002017054
140.800000,0.9995259634,0.5004380633,0.5002008373
140.850000,0.9995264183,0.5004369695,0.5001999717
140.900000,0.9995268726,0.5004358784,0.5001991085
140.950000,0.9995273263,0.5004347901,0.5001982478
141.000000,0.9995277795,0.5004337045,0.5001973894
141.050000,0.9995282320,0.5004326216,0.5001965335
141.100000,0.9995286839,0.5004315414,0.5001956799
141.150000,0.9995291353,0.5004304639,0.5001948288
141.200000,0.9995295860,0.5004293890,0.5001939801
141.250000,0.9995300362,0.5004283169,0.5001931337
141.300000,0.9995304858,0.5004272475,0.5001922898
141.350000,0.9995309348,0.5004261807,0.5001914482
141.400000,0.9995313832,0.5004251166,0.5001906089
141.450000,0.9995318311,0.5004240551,0.5001897721
141.500000,0.9995322783,0.5004229963,0.5001889376
141.550000,0.9995327250,0.5004219401,0.5001881054
141.600000,0.9995331711,0.5004208866,0.5001872756
141.650000,0.9995336166,0.5004198357,0.5001864482
141.700000,0.9995340615,0.5004187874,0.5001856230
141.750000,0.9995345059,0.5004177417,0.5001848002
141.800000,0.9995349497,0.5004166987,0.5001839797
141.850000,0.9995353929,0.5004156582,0.5001831616
141.900000,0.9995358355,0.5004146204,0.5001823457
141.950000,0.9995362776,0.5004135851,0.5001815321
142.000000,0.9995367191,0.5004125525,0.5001807209
142.050000,0.9995371600,0.5004115224,0.5001799119
142.100000,0.9995376004,0.5004104948,0.5001791052
142.150000,0.9995380401,0.5004094699,0.5001783008
142.200000,0.9995384793,0.5004084475,0.5001774987
142.250000,0.9995389180,0.5004074277,0.5001766988
142.300000,0.9995393561,0.5004064104,0.5001759012
142.350000,0.9995397936,0.5004053956,0.5001751058
142.400000,0.9995402305,0.5004043834,0.5001743127
142.450000,0.9995406669,0.5004033737,0.5001735218
142.500000,0.9995411027,0.5004023665,0.5001727332
142.550000,0.9995415380,0.5004013618,0.5001719468
142.600000,0.9995419727,0.5004003597,0.5001711627
142.650000,0.9995424068,0.5003993600,0.5001703807
142.700000,0.9995428404,0.5003983629,0.5001696010
142.750000,0.9995432734,0.5003973682,0.5001688234
142.800000,0.9995437059,0.5003963760,0.5001680481
142.850000,0.9995441378,0.5003953863,0.5001672750
142.900000,0.9995445691,0.5003943991,0.5001665041
142.950000,0.9995449999,0.5003934143,0.5001657353
143.000000,0.9995454302,0.5003924320,0.5001649687
143.050000,0.9995458598,0.5003914522,0.5001642043
143.100000,0.9995462890,0.5003904748,0.5001634421
143.150000,0.9995467176,0.5003894998,0.5001626820
143.200000,0.9995471456,0.5003885273,0.5001619241
143.250000,0.9995475731,0.5003875572,0.5001611684
143.300000,0.9995480000,0.5003865895,0.5001604148
143.350000,0.9995484264,0.5003856242,0.5001596633
143.400000,0.9995488523,0.5003846614,0.5001589140
143.450000,0.9995492776,0.5003837009,0.5001581667
143.500000,0.9995497023,0.5003827429,0.5001574217
143.550000,0.9995501265,0.5003817872,0.5001566787
143.600000,0.9995505502,0.5003808339,0.5001559378
143.650000,0.9995509733,0.5003798830,0.5001551991
143.700000,0.9995513959,0.5003789345,0.5001544625
143.750000,0.9995518179,0.5003779884,0.5001537279
143.800000,0.9995522394,0.5003770446,0.5001529954
143.850000,0.9995526604,0.5003761031,0.5001522651
143.900000,0.9995530808,0.5003751640,0.5001515368
143.950000,0.9995535007,0.5003742273,0.5001508106
144.000000,0.9995539200,0.5003732929,0.5001500864
144.050000,0.9995543389,0.5003723608,0.5001493643
144.100000,0.9995547571,0.5003714311,0.5001486443
144.150000,0.9995551749,0.5003705037,0.5001479263
144.200000,0.9995555921,0.5003695786,0.5001472104
144.250000,0.9995560088,0.5003686558,0.5001464965
144.300000,0.9995564249,0.5003677353,0.5001457846
144.350000,0.9995568405,0.5003668171,0.5001450748
144.400000,0.9995572556,0.5003659012,0.5001443670
144.450000,0.9995576702,0.5003649876,0.5001436613
144.500000,0.9995580842,0.5003640763,0.5001429575
144.550000,0.9995584977,0.5003631672,0.5001422557
144.600000,0.9995589107,0.5003622604,0.5001415560
144.650000,0.9995593232,0.5003613559,0.5001408583
144.700000,0.9995597351,0.5003604537,0.5001401625
144.750000,0.9995601465,0.5003595536,0.5001394688
144.800000,0.9995605574,0.5003586559,0.5001387770
144.850000,0.9995609678,0.5003577604,0.5001380872
144.900000,0.9995613776,0.5003568671,0.5001373994
144.950000,0.9995617869,0.5003559760,0.5001367135
145.000000,0.9995621958,0.5003550872,0.5001360296
145.050000,0.9995626040,0.5003542006,0.5001353477
145.100000,0.9995630118,0.5003533162,0.5001346677
145.150000,0.9995634191,0.5003524340,0.5001339897
145.200000,0.9995638258,0.5003515540,0.5001333136
145.250000,0.9995642320,0.5003506762,0.5001326394
145.300000,0.9995646377,0.5003498006,0.5001319672
145.350000,0.9995650429,0.5003489272,0.5001312969
145.400000,0.9995654476,0.5003480560,0.5001306286
145.450000,0.9995658518,0.5003471869,0.5001299621
145.500000,0.9995662554,0.5003463201,0.5001292976
145.550000,0.9995666586,0.5003454553,0.5001286349
145.600000,0.9995670612,0.5003445928,0.5001279742
145.650000,0.9995674634,0.5003437324,0.5001273154
145.700000,0.9995678650,0.5003428741,0.5001266584
145.750000,0.9995682661,0.5003420180,0.5001260034
145.800000,0.9995686667,0.5003411640,0.5001253502
145.850000,0.9995690668,0.5003403122,0.5001246989
145.900000,0.9995694664,0.5003394625,0.5001240495
145.950000,0.9995698655,0.5003386149,0.5001234020
146.000000,0.9995702641,0.5003377694,0.5001227563
146.050000,0.9995706622,0.5003369260,0.5001221125
146.100000,0.9995710598,0.5003360848,0.5001214705
146.150000,0.9995714569,0.5003352456,0.5001208304
146.200000,0.9995718535,0.5003344085,0.5001201921
146.250000,0.9995722495,0.5003335735,0.5001195556
146.300000,0.9995726451,0.5003327407,0.5001189210
146.350000,0.9995730402,0.5003319098,0.5001182883
146.400000,0.9995734348,0.5003310811,0.5001176573
146.450000,0.9995738289,0.5003302544,0.5001170282
146.500000,0.9995742225,0.5003294298,0.5001164008
146.550000,0.9995746157,0.5003286073,0.5001157753
146.600000,0.9995750083,0.5003277868,0.5001151516
146.650000,0.9995754004,0.5003269684,0.5001145297
146.700000,0.9995757921,0.5003261520,0.5001139096
146.750000,0.9995761832,0.5003253376,0.5001132913
146.800000,0.9995765739,0.5003245253,0.5001126748
146.850000,0.9995769640,0.5003237150,0.5001120600
146.900000,0.9995773537,0.5003229067,0.5001114471
146.950000,0.9995777429,0.5003221004,0.5001108359
147.000000,0.9995781316,0.5003212962,0.5001102264
147.050000,0.9995785198,0.5003204939,0.5001096188
147.100000,0.9995789075,0.5003196937,0.5001090129
147.150000,0.9995792948,0.5003188955,0.5001084087
147.200000,0.9995796815,0.5003180992,0.5001078063
147.250000,0.9995800678,0.5003173050,0.5001072056
147.300000,0.9995804536,0.5003165127,0.5001066067
147.350000,0.9995808389,0.5003157224,0.5001060095
147.400000,0.9995812238,0.5003149341,0.5001054141
147.450000,0.9995816081,0.5003141477,0.5001048204
147.500000,0.9995819920,0.5003133633,0.5001042284
147.550000,0.9995823754,0.5003125809,0.5001036381
147.600000,0.9995827583,0.5003118004,0.5001030495
147.650000,0.9995831407,0.5003110219,0.5001024626
147.700000,0.9995835227,0.5003102453,0.5001018775
147.750000,0.9995839042,0.5003094707,0.5001012940
147.800000,0.9995842852,0.5003086980,0.5001007122
147.850000,0.9995846657,0.5003079272,0.5001001322
147.900000,0.9995850458,0.5003071583,0.5000995538
147.950000,0.9995854254,0.5003063914,0.5000989771
148.000000,0.9995858045,0.5003056264,0.5000984020
148.050000,0.9995861831,0.5003048633,0.5000978287
148.100000,0.9995865613,0.5003041021,0.5000972570
148.150000,0.9995869390,0.5003033428,0.5000966870
148.200000,0.9995873163,0.5003025853,0.5000961186
148.250000,0.9995876930,0.5003018298,0.5000955519
148.300000,0.9995880693,0.5003010762,0.5000949868
148.350000,0.9995884452,0.5003003244,0.5000944234
148.400000,0.9995888205,0.5002995746,0.5000938617
148.450000,0.9995891954,0.5002988266,0.5000933015
148.500000,0.9995895699,0.5002980804,0.5000927430
148.550000,0.9995899439,0.5002973362,0.5000921862
148.600000,0.9995903174,0.5002965938,0.5000916309
148.650000,0.9995906904,0.5002958532,0.5000910773
148.700000,0.9995910630,0.5002951145,0.5000905253
148.750000,0.9995914351,0.5002943776,0.5000899749
148.800000,0.9995918068,0.5002936426,0.5000894261
148.850000,0.9995921780,0.5002929094,0.5000888790
148.900000,0.9995925488,0.5002921781,0.5000883334
148.950000,0.9995929190,0.5002914485,0.5000877894
149.000000,0.9995932889,0.5002907208,0.5000872470
149.050000,0.9995936582,0.5002899949,0.5000867062
149.100000,0.9995940272,0.5002892708,0.5000861670
149.150000,0.9995943956,0.5002885486,0.5000856293
149.200000,0.9995947636,0.5002878281,0.5000850933
149.250000,0.9995951312,0.5002871094,0.5000845588
149.300000,0.9995954983,0.5002863925,0.5000840258
149.350000,0.9995958649,0.5002856775,0.5000834945
149.400000,0.9995962311,0.5002849641,0.5000829647
149.450000,0.9995965969,0.5002842526,0.5000824364
149.500000,0.9995969622,0.5002835429,0.5000819097
149.550000,0.9995973270,0.5002828349,0.5000813845
149.600000,0.9995976914,0.5002821287,0.5000808609
149.650000,0.9995980554,0.5002814243,0.5000803388
149.700000,0.9995984189,0.5002807216,0.5000798183
149.750000,0.9995987819,0.5002800207,0.5000792993
149.800000,0.9995991445,0.5002793215,0.5000787818
149.850000,0.9995995067,0.5002786240,0.5000782658
149.900000,0.9995998684,0.5002779284,0.5000777514
149.950000,0.9996002297,0.5002772344,0.5000772384
150.000000,0.9996005905,0.5002765422,0.5000767270
